season,week,game_type,home_team,away_team,spread_line,model_spread,margin
2024,16,REG,WAS,PHI,-4.0,-2.32,3
2024,16,REG,SEA,MIN,-2.5,1.65,-3
2024,16,REG,BUF,NE,14.0,11.0,3
2024,16,REG,LV,JAX,2.5,-1.52,5
2024,16,REG,MIA,SF,-2.0,-0.91,12
2024,16,REG,DAL,TB,-4.5,0.12,2
2024,16,REG,GB,NO,14.0,1.92,34
2024,17,REG,PIT,KC,-3.0,0.44,-19
2024,17,REG,HOU,BAL,-5.5,0.86,-29
2024,17,REG,CHI,SEA,-3.5,1.57,-3
2024,17,REG,NE,LAC,-6.0,-5.37,-33
2024,17,REG,CIN,DEN,3.5,5.52,6
2024,17,REG,LA,ARI,6.5,4.81,4
2024,17,REG,BUF,NYJ,10.0,8.06,26
2024,17,REG,JAX,TEN,-1.0,1.84,7
2024,17,REG,NO,LV,-2.0,6.49,-15
2024,17,REG,NYG,IND,-7.5,-0.28,12
2024,17,REG,PHI,DAL,7.5,7.14,34
2024,17,REG,TB,CAR,9.5,4.49,34
2024,17,REG,CLE,MIA,-3.0,-1.46,-17
2024,17,REG,MIN,GB,-1.0,3.45,2
2024,17,REG,WAS,ATL,3.5,0.56,6
2024,17,REG,SF,DET,-4.0,2.77,-6
2024,18,REG,BAL,CLE,19.5,5.51,25
2024,18,REG,PIT,CIN,-2.5,2.93,-2
2024,18,REG,ATL,CAR,7.5,5.48,-6
2024,18,REG,DAL,WAS,-7.0,0.26,-4
2024,18,REG,GB,CHI,10.0,0.1,-2
2024,18,REG,IND,JAX,3.5,2.7,3
2024,18,REG,NE,BUF,-3.0,-7.62,7
2024,18,REG,PHI,NYG,3.0,8.73,7
2024,18,REG,TB,NO,14.5,2.29,8
2024,18,REG,TEN,HOU,2.5,-2.07,-9
2024,18,REG,ARI,SF,4.5,-5.46,23
2024,18,REG,DEN,KC,10.5,-4.63,38
2024,18,REG,LA,SEA,-7.5,0.52,-5
2024,18,REG,LV,LAC,-7.0,-6.76,-14
2024,18,REG,NYJ,MIA,1.5,-0.99,12
2024,18,REG,DET,MIN,3.0,3.44,22
2024,19,WC,HOU,LAC,-3.0,0.08,20
2024,19,WC,BAL,PIT,9.5,0.57,14
2024,19,WC,BUF,DEN,7.5,8.66,24
2024,19,WC,PHI,GB,5.5,5.94,12
2024,19,WC,TB,WAS,3.0,1.83,-3
2024,19,WC,LA,MIN,-2.5,-1.22,18
2024,20,DIV,KC,HOU,9.5,4.91,9
2024,20,DIV,DET,WAS,8.5,4.97,-14
2024,20,DIV,PHI,LA,7.0,5.39,6
2024,20,DIV,BUF,BAL,-1.5,4.71,2
2024,21,CON,PHI,WAS,6.0,5.71,32
2024,21,CON,KC,BUF,1.5,1.06,3
2024,22,SB,PHI,KC,-1.5,-0.78,18
2025,1,REG,PHI,DAL,8.5,2.55,4
2025,1,REG,LAC,KC,-3.0,2.53,6
2025,1,REG,ATL,TB,-1.5,-1.77,-3
2025,1,REG,CLE,CIN,-5.5,-0.78,-1
2025,1,REG,IND,MIA,1.5,2.03,25
2025,1,REG,JAX,CAR,4.5,5.94,16
2025,1,REG,NE,LV,2.5,5.28,-7
2025,1,REG,NO,ARI,-6.0,3.46,-7
2025,1,REG,NYJ,PIT,-3.0,-5.92,-2
2025,1,REG,WAS,NYG,6.0,5.04,15
2025,1,REG,DEN,TEN,8.5,6.52,8
2025,1,REG,SEA,SF,-2.5,0.74,-4
2025,1,REG,GB,DET,1.5,0.99,14
2025,1,REG,LA,HOU,3.5,2.16,5
2025,1,REG,BUF,BAL,-1.5,3.46,1
2025,1,REG,CHI,MIN,-1.5,1.4,-3
2025,2,REG,GB,WAS,3.5,0.47,9
2025,2,REG,BAL,CLE,12.5,8.62,24
2025,2,REG,CIN,JAX,3.5,-0.53,4
2025,2,REG,DAL,NYG,4.5,4.78,3
2025,2,REG,DET,CHI,6.0,4.23,31
2025,2,REG,MIA,NE,1.5,0.83,-6
2025,2,REG,NO,SF,-3.0,-0.72,-5
2025,2,REG,NYJ,BUF,-6.0,-9.44,-20
2025,2,REG,PIT,SEA,3.5,3.61,-14
2025,2,REG,TEN,LA,-5.5,-8.61,-14
2025,2,REG,ARI,CAR,7.0,1.28,5
2025,2,REG,IND,DEN,-2.5,2.8,1
2025,2,REG,KC,PHI,-1.5,-1.85,-3
2025,2,REG,MIN,ATL,3.5,2.17,-16
2025,2,REG,HOU,TB,2.5,2.3,-1
2025,2,REG,LV,LAC,-3.5,-4.04,-11
2025,3,REG,BUF,MIA,12.5,8.45,10
2025,3,REG,CAR,ATL,-5.5,0.02,30
2025,3,REG,CLE,GB,-8.5,-2.45,3
2025,3,REG,JAX,HOU,1.5,0.2,7
2025,3,REG,MIN,CIN,3.0,1.82,38
2025,3,REG,NE,PIT,-1.5,-0.68,-7
2025,3,REG,PHI,LA,3.5,1.0,7
2025,3,REG,TB,NYJ,6.5,9.71,2
2025,3,REG,TEN,IND,-6.0,-4.24,-21
2025,3,REG,WAS,LV,2.5,7.84,17
2025,3,REG,LAC,DEN,2.5,5.47,3
2025,3,REG,SEA,NO,7.5,3.16,31
2025,3,REG,CHI,DAL,-1.5,-1.11,17
2025,3,REG,SF,ARI,1.5,5.87,1
2025,3,REG,NYG,KC,-6.0,1.3,-13
2025,3,REG,BAL,DET,4.5,3.78,-8
2025,4,REG,ARI,SEA,-1.5,-1.53,-3
2025,4,REG,PIT,MIN,-2.5,2.58,3
2025,4,REG,ATL,WAS,2.5,-1.56,7
2025,4,REG,BUF,NO,15.5,8.59,12
2025,4,REG,DET,CLE,10.0,6.54,24
2025,4,REG,HOU,TEN,7.5,11.53,26
2025,4,REG,NE,CAR,5.5,4.05,29
2025,4,REG,NYG,LAC,-6.0,-1.23,3
2025,4,REG,TB,PHI,-3.5,1.31,-6
2025,4,REG,LA,IND,3.5,6.07,7
2025,4,REG,SF,JAX,3.5,1.21,-5
2025,4,REG,KC,BAL,-2.5,-2.82,17
2025,4,REG,LV,CHI,1.5,-1.4,-1
2025,4,REG,DAL,GB,-7.0,2.66,0
2025,4,REG,MIA,NYJ,2.5,6.07,6
2025,4,REG,DEN,CIN,7.5,0.4,25
2025,5,REG,LA,SF,8.5,4.13,-3
2025,5,REG,CLE,MIN,-3.5,-2.59,-4
2025,5,REG,BAL,HOU,-2.5,2.43,-34
2025,5,REG,CAR,MIA,-1.5,0.2,3
2025,5,REG,IND,LV,7.0,4.76,34
2025,5,REG,NO,NYG,1.5,1.47,12
2025,5,REG,NYJ,DAL,1.5,-5.85,-15
2025,5,REG,PHI,DEN,3.5,6.48,-4
2025,5,REG,ARI,TEN,7.5,5.38,-1
2025,5,REG,SEA,TB,3.5,-0.63,-3
2025,5,REG,CIN,DET,-10.5,-0.68,-13
2025,5,REG,LAC,WAS,2.5,1.27,-17
2025,5,REG,BUF,NE,7.5,7.59,-3
2025,5,REG,JAX,KC,-3.5,3.97,3
2025,6,REG,NYG,PHI,-7.0,-2.25,17
2025,6,REG,NYJ,DEN,-7.5,-3.61,-2
2025,6,REG,BAL,LA,-7.0,1.97,-14
2025,6,REG,CAR,DAL,-3.0,-2.97,3
2025,6,REG,IND,ARI,8.5,3.94,4
2025,6,REG,JAX,SEA,-1.5,3.13,-8
2025,6,REG,MIA,LAC,-3.5,-1.31,-2
2025,6,REG,NO,NE,-3.5,0.69,-6
2025,6,REG,PIT,CLE,5.5,6.87,14
2025,6,REG,LV,TEN,3.5,4.56,10
2025,6,REG,GB,CIN,14.0,3.37,9
2025,6,REG,TB,SF,3.5,3.06,11
2025,6,REG,KC,DET,2.5,-0.73,13
2025,6,REG,ATL,BUF,-3.5,-4.89,10
2025,6,REG,WAS,CHI,5.5,4.75,-1
2025,7,REG,CIN,PIT,-5.5,-1.02,2
2025,7,REG,JAX,LA,-3.0,-1.96,-28
2025,7,REG,CHI,NO,4.5,2.2,12
2025,7,REG,CLE,MIA,2.5,-0.25,25
2025,7,REG,KC,LV,13.5,4.9,31
2025,7,REG,MIN,PHI,-2.5,-1.68,-6
2025,7,REG,NYJ,CAR,1.5,-1.19,-7
2025,7,REG,TEN,NE,-6.5,-4.76,-18
2025,7,REG,DEN,NYG,7.5,0.84,1
2025,7,REG,LAC,IND,2.5,4.36,-14
2025,7,REG,ARI,GB,-7.0,-2.42,-4
2025,7,REG,DAL,WAS,1.5,1.44,22
2025,7,REG,SF,ATL,1.5,3.79,10
2025,7,REG,DET,TB,6.0,0.95,15
2025,7,REG,SEA,HOU,3.0,-1.23,8
2025,8,REG,LAC,MIN,3.0,4.05,27
2025,8,REG,ATL,MIA,7.0,1.87,-24
2025,8,REG,BAL,CHI,2.5,6.32,14
2025,8,REG,CAR,BUF,-7.0,-6.56,-31
2025,8,REG,CIN,NYJ,5.5,6.6,-1
2025,8,REG,HOU,SF,2.5,3.67,11
2025,8,REG,NE,CLE,7.0,4.5,19
2025,8,REG,PHI,NYG,7.0,5.63,18
2025,8,REG,NO,TB,-4.5,-2.09,-20
2025,8,REG,DEN,DAL,3.5,-2.24,20
2025,8,REG,IND,TEN,15.5,7.62,24
2025,8,REG,PIT,GB,-3.0,2.73,-10
2025,8,REG,KC,WAS,10.5,-1.25,21
2025,9,REG,MIA,BAL,-7.5,-3.29,-22
2025,9,REG,CIN,CHI,-3.0,1.86,-5
2025,9,REG,DET,MIN,9.5,3.94,-3
2025,9,REG,GB,CAR,12.5,5.39,-3
2025,9,REG,HOU,DEN,1.5,6.71,-3
2025,9,REG,NE,ATL,5.5,2.38,1
2025,9,REG,NYG,SF,-2.5,-0.5,-10
2025,9,REG,PIT,IND,-3.5,4.59,7
2025,9,REG,TEN,LAC,-10.0,-6.9,-7
2025,9,REG,LA,NO,14.0,6.55,24
2025,9,REG,LV,JAX,-2.5,-3.79,-1
2025,9,REG,BUF,KC,-2.5,7.97,7
2025,9,REG,WAS,SEA,-2.5,3.8,-24
2025,9,REG,DAL,ARI,3.5,6.77,-10
2025,10,REG,DEN,LV,9.5,3.65,3
2025,10,REG,IND,ATL,6.5,0.16,6
2025,10,REG,CAR,NO,5.5,0.34,-10
2025,10,REG,CHI,NYG,4.5,1.97,4
2025,10,REG,HOU,JAX,-1.5,3.18,7
2025,10,REG,MIA,BUF,-8.5,-5.06,17
2025,10,REG,MIN,BAL,-4.5,-2.64,-8
2025,10,REG,NYJ,CLE,-1.5,-0.74,7
2025,10,REG,TB,NE,2.5,4.48,-5
2025,10,REG,SEA,ARI,7.0,4.92,22
2025,10,REG,SF,LA,-5.5,-0.75,-16
2025,10,REG,WAS,DET,-8.5,2.21,-22
2025,10,REG,LAC,PIT,3.0,1.46,15
2025,10,REG,GB,PHI,1.5,-0.13,-3
2025,11,REG,NE,NYJ,12.5,6.93,13
2025,11,REG,MIA,WAS,2.5,-3.43,3
2025,11,REG,ATL,CAR,4.5,3.37,-3
2025,11,REG,BUF,TB,6.0,4.81,12
2025,11,REG,JAX,LAC,-3.0,1.44,29
2025,11,REG,MIN,CHI,3.0,1.98,-2
2025,11,REG,NYG,GB,-7.5,-0.43,-7
2025,11,REG,PIT,CIN,5.5,4.4,22
2025,11,REG,TEN,HOU,-5.5,-8.14,-3
2025,11,REG,ARI,SF,-3.5,-2.49,-19
2025,11,REG,LA,SEA,3.0,5.08,2
2025,11,REG,CLE,BAL,-7.5,-5.24,-7
2025,11,REG,DEN,KC,-3.5,0.45,3
2025,11,REG,PHI,DET,2.5,2.81,7
2025,11,REG,LV,DAL,-3.5,-4.2,-17
2025,12,REG,HOU,BUF,-5.5,-0.82,4
2025,12,REG,BAL,NYJ,14.0,11.06,13
2025,12,REG,CHI,PIT,3.0,-1.18,3
2025,12,REG,CIN,NE,-7.5,1.36,-6
2025,12,REG,DET,NYG,14.0,4.51,7
2025,12,REG,GB,MIN,6.5,3.24,17
2025,12,REG,KC,IND,3.5,1.83,3
2025,12,REG,TEN,SEA,-12.5,-5.22,-6
2025,12,REG,ARI,JAX,-2.5,-2.97,-3
2025,12,REG,LV,CLE,3.0,0.91,-14
2025,12,REG,DAL,PHI,-3.0,0.84,3
2025,12,REG,NO,ATL,1.5,1.37,-14
2025,12,REG,LA,TB,7.0,2.76,27
2025,12,REG,SF,CAR,7.5,5.46,11
2025,13,REG,DET,GB,2.5,2.4,-7
2025,13,REG,DAL,KC,-3.5,4.38,3
2025,13,REG,BAL,CIN,7.0,6.15,-18
2025,13,REG,PHI,CHI,7.0,5.35,-9
2025,13,REG,CAR,LA,-10.0,-4.51,3
2025,13,REG,CLE,SF,-5.5,-2.52,-18
2025,13,REG,IND,HOU,3.0,-2.22,-4
2025,13,REG,MIA,NO,5.5,1.83,4
2025,13,REG,NYJ,ATL,-3.0,-2.86,3
2025,13,REG,TB,ARI,4.5,7.24,3
2025,13,REG,TEN,JAX,-6.0,-6.65,-22
2025,13,REG,SEA,MIN,12.5,2.36,26
2025,13,REG,LAC,LV,10.0,7.43,17
2025,13,REG,PIT,BUF,-3.0,-1.83,-19
2025,13,REG,WAS,DEN,-6.5,5.88,-1
2025,13,REG,NE,NYG,7.0,2.47,18
2025,14,REG,DET,DAL,3.5,1.43,14
2025,14,REG,ATL,SEA,-7.0,0.55,-28
2025,14,REG,BAL,PIT,5.5,3.44,-5
2025,14,REG,CLE,TEN,4.5,5.34,-2
2025,14,REG,GB,CHI,6.5,3.53,7
2025,14,REG,JAX,IND,-2.5,4.11,17
2025,14,REG,MIN,WAS,-1.5,-1.08,31
2025,14,REG,NYJ,MIA,-2.5,-2.68,-24
2025,14,REG,TB,NO,7.5,5.48,-4
2025,14,REG,LV,DEN,-8.5,-0.27,-7
2025,14,REG,ARI,LA,-9.5,-4.92,-28
2025,14,REG,BUF,CIN,6.0,7.92,5
2025,14,REG,KC,HOU,4.5,-2.08,-10
2025,14,REG,LAC,PHI,-1.5,0.68,3
2025,15,REG,TB,ATL,6.0,5.16,-1
2025,15,REG,CHI,CLE,7.5,4.0,28
2025,15,REG,CIN,BAL,-2.5,-2.77,-24
2025,15,REG,HOU,ARI,10.5,7.85,20
2025,15,REG,JAX,NYJ,13.5,8.82,28
2025,15,REG,KC,LAC,5.5,-0.84,-3
2025,15,REG,NE,BUF,-2.5,-4.2,-4
2025,15,REG,NYG,WAS,2.5,-1.65,-8
2025,15,REG,PHI,LV,12.5,8.44,31
2025,15,REG,DEN,GB,-1.5,-1.28,8
2025,15,REG,LA,DET,5.5,3.5,7
2025,15,REG,NO,CAR,-2.5,3.05,3
2025,15,REG,SEA,IND,13.5,2.68,2
2025,15,REG,SF,TEN,12.5,9.56,13
2025,15,REG,DAL,MIN,5.5,4.21,-8
2025,15,REG,PIT,MIA,3.0,4.93,13
2025,16,REG,SEA,LA,1.5,-1.7,1
2025,16,REG,CHI,GB,1.5,-0.14,6
2025,16,REG,WAS,PHI,-7.0,1.1,-11
2025,16,REG,BAL,NE,3.5,5.82,-4
2025,16,REG,CAR,TB,-3.0,-3.45,3
2025,16,REG,CLE,BUF,-10.5,-7.01,-3
2025,16,REG,DAL,LAC,1.5,1.86,-17
2025,16,REG,NO,NYJ,6.5,5.93,23
2025,16,REG,NYG,MIN,-2.5,1.12,-3
2025,16,REG,TEN,KC,-3.5,-4.38,17
2025,16,REG,ARI,ATL,-2.5,-0.39,-7
2025,16,REG,DEN,JAX,3.5,-1.83,-14
2025,16,REG,DET,PIT,7.5,1.36,-5
2025,16,REG,HOU,LV,14.5,8.67,2
2025,16,REG,MIA,CIN,-3.5,1.16,-24
2025,16,REG,IND,SF,-4.5,-0.24,-21
2025,17,REG,WAS,DAL,-8.5,1.95,-7
2025,17,REG,MIN,DET,-7.0,-0.56,13
2025,17,REG,KC,DEN,-13.5,2.94,-7
2025,17,REG,CAR,SEA,-6.5,-1.12,-17
2025,17,REG,CIN,ARI,7.0,4.13,23
2025,17,REG,CLE,PIT,-4.5,-3.49,7
2025,17,REG,GB,BAL,2.5,-1.09,-17
2025,17,REG,IND,JAX,-3.5,-0.72,-6
2025,17,REG,LAC,HOU,1.5,0.45,-4
2025,17,REG,LV,NYG,-3.0,-1.11,-24
2025,17,REG,MIA,TB,-5.5,-1.95,3
2025,17,REG,NYJ,NE,-12.5,-3.54,-32
2025,17,REG,TEN,NO,-1.5,-3.76,-8
2025,17,REG,BUF,PHI,3.0,4.43,-1
2025,17,REG,SF,CHI,3.5,3.6,4
2025,17,REG,ATL,LA,-7.5,-2.84,3
2025,18,REG,ATL,NO,4.5,2.01,2
2025,18,REG,BUF,NYJ,12.5,12.82,27
2025,18,REG,CHI,DET,3.5,-0.85,-3
2025,18,REG,CIN,CLE,9.5,4.16,-2
2025,18,REG,DEN,LAC,14.5,-2.08,16
2025,18,REG,HOU,IND,9.5,5.6,8
2025,18,REG,JAX,TEN,12.5,10.04,34
2025,18,REG,LA,ARI,14.5,8.31,17
2025,18,REG,LV,KC,-3.5,-1.51,2
2025,18,REG,MIN,GB,12.5,0.14,13
2025,18,REG,NE,MIA,14.0,2.55,28
2025,18,REG,NYG,DAL,-3.0,-1.4,17
2025,18,REG,PHI,WAS,3.0,2.29,-7
2025,18,REG,PIT,BAL,-4.5,-0.06,2
2025,18,REG,SF,SEA,-2.5,2.64,-10
2025,18,REG,TB,CAR,3.0,6.83,2
2025,19,WC,CHI,GB,-2.5,-0.14,4
2025,19,WC,JAX,BUF,1.5,-2.31,-3
2025,19,WC,PHI,SF,6.0,3.44,-4
2025,19,WC,NE,LAC,3.5,-0.45,13
2025,19,WC,PIT,HOU,-3.0,0.68,-24
2025,19,WC,CAR,LA,-10.0,-4.51,-3
2025,20,DIV,DEN,BUF,1.5,-5.83,3
2025,20,DIV,SEA,SF,6.5,0.74,35
2025,20,DIV,CHI,LA,-3.5,-2.65,-3
2025,20,DIV,NE,HOU,3.0,-1.69,12
2025,21,CON,DEN,NE,-3.5,0.07,-3
2025,21,CON,SEA,LA,2.5,-1.7,4
2025,22,SB,NE,SEA,-4.5,-0.46,-16
